Corpus ID,Slug,Título,Macro tipo,Género,Año de recolección,Municipio o localidad,Departamento,Región provisional,Recolector,Tipo de fuente,Fuente bibliográfica ID,Autor de la fuente,Título de la fuente,Año de la fuente,URL de la fuente,Estado de derechos,Estado de privacidad,Estado de publicación,Alertas de calidad
CLTC-0126-N,marinero-al-agua-cltc-0126-n,Marinero al agua,Narrativa,Romance,1961,Popayán,Cauca,Pacífica/Andina — requiere precisión municipal,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0127-N,hilo-de-oro-cltc-0127-n,Hilo de oro,Narrativa,Romance,1961,Mercaderes,Cauca,Pacífica/Andina — requiere precisión municipal,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0128-N,don-gato-cltc-0128-n,Don Gato,Narrativa,Romance,1961,Popayán,Cauca,Pacífica/Andina — requiere precisión municipal,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0129-N,mambru-cltc-0129-n,Mambrú,Narrativa,Romance,1961,Popayán,Cauca,Pacífica/Andina — requiere precisión municipal,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0130-N,el-rastro-divino-cltc-0130-n,El rastro divino,Narrativa,Romance,1976,El Tambo,Cauca,Pacífica/Andina — requiere precisión municipal,Germán de Granda,Artículo de revista,,"Granda, Germán de",Romances de tradición oral conservados entre los negros del occidente de Colombia,1976,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0131-N,blancaflor-y-filomena-cltc-0131-n,Blancaflor y Filomena,Narrativa,Romance,1963,Condoto,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela",Studien zum spanischen Romancero in Kolumbien in seiner schriftlichen und mündlichen Überlieferung von der Zeit der Eroberung bis zur Gegenwart,1969,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0132-N,blancaflor-y-filomena-cltc-0132-n,Blancaflor y Filomena,Narrativa,Romance,1963,Istmina,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela",Studien zum spanischen Romancero in Kolumbien in seiner schriftlichen und mündlichen Überlieferung von der Zeit der Eroberung bis zur Gegenwart,1969,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0133-N,blancaflor-y-filomena-cltc-0133-n,Blancaflor y Filomena,Narrativa,Romance,1963,Condoto,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela",Studien zum spanischen Romancero in Kolumbien in seiner schriftlichen und mündlichen Überlieferung von der Zeit der Eroberung bis zur Gegenwart,1969,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0134-N,blancaflor-y-filomena-cltc-0134-n,Blancaflor y Filomena,Narrativa,Romance,1963,Istmina,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela",Studien zum spanischen Romancero in Kolumbien in seiner schriftlichen und mündlichen Überlieferung von der Zeit der Eroberung bis zur Gegenwart,1969,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0135-N,blancaflor-y-filomena-cltc-0135-n,Blancaflor y Filomena,Narrativa,Romance,1963,Istmina,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela",Studien zum spanischen Romancero in Kolumbien in seiner schriftlichen und mündlichen Überlieferung von der Zeit der Eroberung bis zur Gegenwart,1969,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0136-N,blancaflor-y-filomena-cltc-0136-n,Blancaflor y Filomena,Narrativa,Romance,1963,Quibdó,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela",Studien zum spanischen Romancero in Kolumbien in seiner schriftlichen und mündlichen Überlieferung von der Zeit der Eroberung bis zur Gegenwart,1969,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0137-N,como-no-cantais-la-bella-a-lo-divino-cltc-0137-n,"¿Cómo no cantáis, la bella? A lo divino",Narrativa,Romance,1960,Bojayá,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0138-N,la-virgen-y-el-ciego-cltc-0138-n,La Virgen y el ciego,Narrativa,Romance,1963,Istmina,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0139-N,la-virgen-y-el-ciego-cltc-0139-n,La Virgen y el ciego,Narrativa,Romance,1963,Istmina,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0140-N,la-virgen-y-el-ciego-cltc-0140-n,La Virgen y el ciego,Narrativa,Romance,1963,Condoto,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0141-N,la-virgen-y-el-ciego-cltc-0141-n,La Virgen y el ciego,Narrativa,Romance,1963,Quibdó,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0142-N,gerineldo-cltc-0142-n,Gerineldo,Narrativa,Romance,1963,Istmina,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0143-N,gerineldo-cltc-0143-n,Gerineldo,Narrativa,Romance,1963,Quibdó,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0144-N,gerineldo-cltc-0144-n,Gerineldo,Narrativa,Romance,1963,Condoto,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0145-N,gerineldo-cltc-0145-n,Gerineldo,Narrativa,Romance,1963,Condoto,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0146-N,conde-nino-cltc-0146-n,Conde Niño,Narrativa,Romance,1963,Condoto,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0147-N,conde-nino-cltc-0147-n,Conde Niño,Narrativa,Romance,1963,Condoto,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0148-N,conde-nino-cltc-0148-n,Conde Niño,Narrativa,Romance,1963,Condoto,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0149-N,conde-nino-cltc-0149-n,Conde Niño,Narrativa,Romance,1963,Condoto,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0150-N,conde-nino-cltc-0150-n,Conde Niño,Narrativa,Romance,1963,Istmina,Chocó,Pacífica,Gisela Beutler,Libro,,"Beutler, Gisela","Estudios sobre el romancero español en Co lombia, en su tradición escrita y oral, desde la ... la época de la Conquista hasta la actualidad",1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
